movieId,item_idx,title,genres
1949,1617,"Man for All Seasons, A (1966)",Drama
2969,1618,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
3788,1619,Blowup (1966),Drama|Mystery
3871,1620,Shane (1953),Drama|Western
948,1621,Giant (1956),Drama
1078,1622,Bananas (1971),Comedy|War
2238,1623,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
3473,1624,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
3365,1625,"Searchers, The (1956)",Western
945,1626,Top Hat (1935),Comedy|Musical|Romance
3061,1627,Holiday Inn (1942),Comedy|Musical
3549,1628,Guys and Dolls (1955),Musical
1081,1629,Victor/Victoria (1982),Comedy|Musical
3725,1630,American Pop (1981),Animation|Musical
1760,1631,Spice World (1997),Comedy|Musical
2088,1632,Popeye (1980),Adventure|Comedy|Musical
965,1633,"39 Steps, The (1935)",Thriller
1264,1634,Diva (1981),Action|Drama|Mystery|Romance|Thriller
2575,1635,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama
123,1636,Chungking Express (1994),Drama|Mystery|Romance
1964,1637,Klute (1971),Drama|Mystery
1419,1638,Walkabout (1971),Drama
2611,1639,"Winslow Boy, The (1998)",Drama
3060,1640,"Commitments, The (1991)",Comedy|Drama
3320,1641,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
3567,1642,Bossa Nova (1999),Comedy
3831,1643,Saving Grace (2000),Comedy
3852,1644,"Tao of Steve, The (2000)",Comedy
3512,1645,Return to Me (2000),Drama|Romance
2708,1646,"Autumn Tale, An (Conte d'automne) (1998)",Romance
2919,1647,Year of Living Dangerously (1982),Drama|Romance
803,1648,Walking and Talking (1996),Romance
2331,1649,Living Out Loud (1998),Comedy|Romance
2171,1650,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
2385,1651,Home Fries (1998),Comedy|Romance
1162,1652,"Ruling Class, The (1972)",Comedy
2250,1653,Men Don't Leave (1990),Drama
233,1654,Exotica (1994),Drama
3697,1655,Predator 2 (1990),Action|Sci-Fi|Thriller
172,1656,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller
1963,1657,Take the Money and Run (1969),Comedy
2155,1658,"Slums of Beverly Hills, The (1998)",Comedy
178,1659,Love & Human Remains (1993),Comedy
1875,1660,Clockwatchers (1997),Comedy
1395,1661,Tin Men (1987),Comedy|Drama
449,1662,Fear of a Black Hat (1993),Comedy
1827,1663,"Big One, The (1997)",Comedy|Documentary
3196,1664,Stalag 17 (1953),Drama|War
2972,1665,Red Sorghum (Hong Gao Liang) (1987),Drama|War
1616,1666,"Peacemaker, The (1997)",Action|Thriller|War
2815,1667,Iron Eagle (1986),Action|War
1603,1668,Mimic (1997),Sci-Fi|Thriller
1480,1669,Smilla's Sense of Snow (1997),Action|Drama|Thriller
3706,1670,Angel Heart (1987),Film-Noir|Mystery|Thriller
2540,1671,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
2334,1672,"Siege, The (1998)",Action|Thriller
507,1673,"Perfect World, A (1993)",Action|Drama
3480,1674,Lucas (1986),Drama
1147,1675,When We Were Kings (1996),Documentary
3142,1676,U2, Rattle and Hum (1988)
2774,1677,Better Than Chocolate (1999),Comedy|Romance
3864,1678,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
1977,1679,Friday the 13th, The Final Chapter (1984)
490,1680,Malice (1993),Thriller
46,1681,How to Make an American Quilt (1995),Drama|Romance
691,1682,Mrs. Winterbourne (1996),Comedy|Romance
1353,1683,"Mirror Has Two Faces, The (1996)",Comedy|Romance
1894,1684,Six Days Seven Nights (1998),Adventure|Comedy|Romance
779,1685,'Til There Was You (1997),Drama|Romance
92,1686,Mary Reilly (1996),Drama|Thriller
2677,1687,Buena Vista Social Club (1999),Documentary
1620,1688,Kiss the Girls (1997),Crime|Drama|Thriller
13,1689,Balto (1995),Animation|Children's
2027,1690,Mafia! (1998),Comedy|Crime
2772,1691,Detroit Rock City (1999),Comedy
3157,1692,Stuart Little (1999),Children's|Comedy
2524,1693,"Towering Inferno, The (1974)",Action|Drama
2430,1694,Mighty Joe Young (1949),Adventure|Children's|Drama
3412,1695,"Bear, The (1988)",Adventure
258,1696,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance
2537,1697,Beyond the Poseidon Adventure (1979),Adventure
2748,1698,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
897,1699,For Whom the Bell Tolls (1943),Adventure|War
976,1700,"Farewell to Arms, A (1932)",Romance|War
3406,1701,Captain Horatio Hornblower (1951),Action|Adventure|War
2669,1702,Pork Chop Hill (1959),War
3628,1703,Flying Tigers (1942),Action|Drama|War
3643,1704,"Fighting Seabees, The (1944)",Action|Drama|War
3519,1705,Force 10 from Navarone (1978),Action|War
2816,1706,Iron Eagle II (1988),Action|War
1658,1707,"Life Less Ordinary, A (1997)",Romance|Thriller
2546,1708,"Deep End of the Ocean, The (1999)",Drama
2520,1709,Airport (1970),Drama
66,1710,Lawnmower Man 2, Beyond Cyberspace (1996)
2034,1711,"Black Hole, The (1979)",Sci-Fi
3937,1712,Runaway (1984),Sci-Fi|Thriller
379,1713,Timecop (1994),Action|Sci-Fi
2986,1714,Robocop 2 (1990),Action|Crime|Sci-Fi
1590,1715,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
3758,1716,Communion (1989),Drama|Sci-Fi|Thriller
2408,1717,Cocoon, The Return (1988)
2456,1718,"Fly II, The (1989)",Horror|Sci-Fi
880,1719,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
3802,1720,Freejack (1992),Action|Sci-Fi
1924,1721,Plan 9 from Outer Space (1958),Horror|Sci-Fi
3780,1722,Rocketship X-M (1950),Sci-Fi
2681,1723,Free Enterprise (1998),Comedy|Romance|Sci-Fi
3555,1724,U-571 (2000),Action|Thriller
1518,1725,Breakdown (1997),Action|Thriller
3807,1726,Sinbad and the Eye of the Tiger (1977),Action|Adventure
3011,1727,"They Shoot Horses, Don't They? (1969)",Drama
1952,1728,Midnight Cowboy (1969),Drama
107,1729,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical
2460,1730,"Texas Chainsaw Massacre 2, The (1986)",Horror
2461,1731,Leatherface, Texas Chainsaw Massacre III (1990)
2462,1732,"Return of the Texas Chainsaw Massacre, The (1994)",Horror
891,1733,Halloween, The Curse of Michael Myers (1995)
1983,1734,Halloween II (1981),Horror
1984,1735,Halloween III, Season of the Witch (1983)
1985,1736,Halloween 4, The Return of Michael Myers (1988)
1986,1737,Halloween 5, The Revenge of Michael Myers (1989)
2107,1738,Halloween, H20 (1998)
2846,1739,"Adventures of Milo and Otis, The (1986)",Children's
2110,1740,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
3251,1741,Agnes of God (1985),Drama|Mystery
3612,1742,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
3771,1743,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
2097,1744,Something Wicked This Way Comes (1983),Children's|Horror
3284,1745,They Might Be Giants (1971),Comedy|Romance
1600,1746,She's So Lovely (1997),Drama|Romance
2491,1747,Simply Irresistible (1999),Comedy|Romance
3540,1748,Passion of Mind (1999),Romance|Thriller
2168,1749,Dance with Me (1998),Drama|Romance
1782,1750,Little City (1998),Comedy|Romance
3874,1751,"Couch in New York, A (1996)",Comedy|Romance
900,1752,"American in Paris, An (1951)",Musical|Romance
1398,1753,In Love and War (1996),Romance|War
1571,1754,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance
289,1755,Only You (1994),Comedy|Romance
937,1756,Love in the Afternoon (1957),Comedy|Romance
469,1757,"House of the Spirits, The (1993)",Drama|Romance
35,1758,Carrington (1995),Drama|Romance
2443,1759,Playing by Heart (1998),Drama|Romance
2292,1760,Overnight Delivery (1996),Romance
140,1761,Up Close and Personal (1996),Drama|Romance
1821,1762,"Object of My Affection, The (1998)",Comedy|Romance
2426,1763,"Theory of Flight, The (1998)",Comedy|Drama|Romance
447,1764,"Favor, The (1994)",Comedy|Romance
1666,1765,Hugo Pool (1997),Romance
2468,1766,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
3436,1767,Dying Young (1991),Drama|Romance
566,1768,Naked in New York (1994),Comedy|Romance
2884,1769,Dog Park (1998),Comedy|Romance
697,1770,Feeling Minnesota (1996),Drama|Romance
2415,1771,Violets Are Blue... (1986),Drama|Romance
1632,1772,"Smile Like Yours, A (1997)",Comedy|Romance
909,1773,"Apartment, The (1960)",Comedy|Drama
1226,1774,"Quiet Man, The (1952)",Comedy|Romance
3814,1775,Love and Death (1975),Comedy
3873,1776,Cat Ballou (1965),Comedy|Western
1914,1777,Smoke Signals (1998),Comedy|Drama
205,1778,Unstrung Heroes (1995),Comedy|Drama
2738,1779,Crimes of the Heart (1986),Comedy|Drama
2492,1780,20 Dates (1998),Comedy
492,1781,Manhattan Murder Mystery (1993),Comedy|Mystery
371,1782,"Paper, The (1994)",Comedy|Drama
1414,1783,Mother (1996),Comedy
1677,1784,Critical Care (1997),Comedy
1083,1785,"Great Race, The (1965)",Comedy|Musical
3076,1786,Irma la Douce (1963),Comedy
3045,1787,Peter's Friends (1992),Comedy|Drama
633,1788,Denise Calls Up (1995),Comedy
2205,1789,Mr. & Mrs. Smith (1941),Comedy
1014,1790,Pollyanna (1960),Children's|Comedy|Drama
218,1791,Boys on the Side (1995),Comedy|Drama
305,1792,Ready to Wear (Pret-A-Porter) (1994),Comedy
1018,1793,That Darn Cat! (1965),Children's|Comedy|Mystery
1453,1794,"Beautician and the Beast, The (1997)",Comedy|Romance
2037,1795,Candleshoe (1977),Adventure|Children's|Comedy
287,1796,Nina Takes a Lover (1994),Comedy|Romance
753,1797,"Month by the Lake, A (1995)",Comedy|Drama
2829,1798,"Muse, The (1999)",Comedy|Drama
2339,1799,I'll Be Home For Christmas (1998),Comedy|Romance
2417,1800,Heartburn (1986),Comedy|Drama
489,1801,Made in America (1993),Comedy
2356,1802,Celebrity (1998),Comedy
2849,1803,Queens Logic (1991),Comedy|Drama
355,1804,"Flintstones, The (1994)",Children's|Comedy
3939,1805,"Slumber Party Massacre II, The (1987)",Horror
366,1806,Wes Craven's New Nightmare (1994),Horror
1969,1807,Nightmare on Elm Street Part 2," Freddy's Revenge, A (1985)"
1970,1808,Nightmare on Elm Street 3," Dream Warriors, A (1987)"
1971,1809,Nightmare on Elm Street 4," The Dream Master, A (1988)"
1972,1810,Nightmare on Elm Street 5," The Dream Child, A (1989)"
1973,1811,Freddy's Dead, The Final Nightmare (1991)
1975,1812,Friday the 13th Part 2 (1981),Horror
1978,1813,Friday the 13th Part V, A New Beginning (1985)
1979,1814,Friday the 13th Part VI, Jason Lives (1986)
1980,1815,Friday the 13th Part VII, The New Blood (1988)
1981,1816,Friday the 13th Part VIII, Jason Takes Manhattan (1989)
847,1817,"Big Squeeze, The (1996)",Comedy|Drama
1102,1818,American Strays (1996),Action
2523,1819,Rollercoaster (1977),Drama|Thriller
3677,1820,Baraka (1992),Documentary
3280,1821,"Baby, The (1973)",Horror
2152,1822,Air Bud, Golden Receiver (1998)
3615,1823,Dinosaur (2000),Animation|Children's
336,1824,"Walking Dead, The (1995)",Drama|War
453,1825,For Love or Money (1993),Comedy
1797,1826,Everest (1998),Documentary
835,1827,Foxfire (1996),Drama
280,1828,Murder in the First (1995),Drama|Thriller
534,1829,Shadowlands (1993),Drama|Romance
486,1830,Life with Mikey (1993),Comedy
1459,1831,Absolute Power (1997),Mystery|Thriller
991,1832,Michael Collins (1996),Drama|War
2857,1833,Yellow Submarine (1968),Animation|Musical
3483,1834,"Road to El Dorado, The (2000)",Animation|Children's
239,1835,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance
346,1836,Backbeat (1993),Drama|Musical
1010,1837,"Love Bug, The (1969)",Children's|Comedy
3477,1838,Empire Records (1995),Comedy|Drama
410,1839,Addams Family Values (1993),Comedy
1931,1840,Mutiny on the Bounty (1935),Adventure
1944,1841,From Here to Eternity (1953),Drama|Romance|War
599,1842,"Wild Bunch, The (1969)",Western
2401,1843,Pale Rider (1985),Western
996,1844,Last Man Standing (1996),Action|Drama|Western
3404,1845,Titanic (1953),Action|Drama
170,1846,Hackers (1995),Action|Crime|Thriller
376,1847,"River Wild, The (1994)",Action|Thriller
423,1848,Blown Away (1994),Action|Thriller
1762,1849,Deep Rising (1998),Action|Horror|Sci-Fi
360,1850,I Love Trouble (1994),Action|Comedy
1752,1851,Hard Rain (1998),Action|Thriller
2532,1852,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
533,1853,"Shadow, The (1994)",Action
836,1854,Chain Reaction (1996),Action|Adventure|Thriller
15,1855,Cutthroat Island (1995),Action|Adventure|Romance
2965,1856,"Omega Code, The (1999)",Action
54,1857,"Big Green, The (1995)",Children's|Comedy
575,1858,"Little Rascals, The (1994)",Children's|Comedy
2050,1859,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
1011,1860,Herbie Rides Again (1974),Adventure|Children's|Comedy
1359,1861,Jingle All the Way (1996),Adventure|Children's|Comedy
513,1862,Radioland Murders (1994),Comedy|Mystery|Romance
2016,1863,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western
514,1864,"Ref, The (1994)",Comedy
516,1865,Renaissance Man (1994),Comedy|Drama|War
829,1866,Joe's Apartment (1996),Comedy|Musical
19,1867,Ace Ventura, When Nature Calls (1995)
374,1868,Richie Rich (1994),Children's|Comedy
1526,1869,Fathers' Day (1997),Comedy
1602,1870,Leave It to Beaver (1997),Comedy
419,1871,"Beverly Hillbillies, The (1993)",Comedy
1474,1872,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy
2531,1873,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2827,1874,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
3926,1875,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
159,1876,Clockers (1995),Drama
1054,1877,Get on the Bus (1996),Drama
89,1878,Nick of Time (1995),Action|Thriller
23,1879,Assassins (1995),Thriller
2007,1880,Polish Wedding (1998),Comedy
3390,1881,Shanghai Surprise (1986),Adventure
3509,1882,Black and White (1999),Drama
3616,1883,Loser (2000),Comedy|Romance
3861,1884,"Replacements, The (2000)",Comedy
1337,1885,"Body Snatcher, The (1945)",Horror
3617,1886,Road Trip (2000),Comedy
3553,1887,Gossip (2000),Drama|Thriller
2500,1888,Jawbreaker (1999),Comedy
93,1889,Vampire in Brooklyn (1995),Comedy|Romance
886,1890,Bulletproof (1996),Action
3179,1891,Angela's Ashes (1999),Drama
3285,1892,"Beach, The (2000)",Adventure|Drama
2038,1893,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi
2606,1894,Idle Hands (1999),Comedy|Horror
1623,1895,Wishmaster (1997),Horror
3342,1896,Birdy (1984),Drama|War
1184,1897,Mediterraneo (1991),Comedy|War
561,1898,Killer (Bulletproof Heart) (1994),Thriller
482,1899,Killing Zoe (1994),Thriller
2349,1900,Mona Lisa (1986),Comedy|Thriller
190,1901,Safe (1995),Thriller
1648,1902,"House of Yes, The (1997)",Comedy|Drama|Thriller
22,1903,Copycat (1995),Crime|Drama|Thriller
1352,1904,Albino Alligator (1996),Crime|Thriller
2956,1905,Someone to Watch Over Me (1987),Action|Crime|Thriller
3557,1906,Jennifer 8 (1992),Thriller
1686,1907,Red Corner (1997),Crime|Thriller
1769,1908,"Replacement Killers, The (1998)",Action|Thriller
100,1909,City Hall (1996),Drama|Thriller
18,1910,Four Rooms (1995),Thriller
436,1911,Color of Night (1994),Drama|Thriller
3764,1912,F/X 2 (1992),Action|Crime|Thriller
1483,1913,Crash (1996),Drama|Thriller
2851,1914,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
415,1915,Another Stakeout (1993),Comedy|Thriller
427,1916,Boxing Helena (1993),Mystery|Romance|Thriller
1861,1917,Junk Mail (1997),Comedy|Thriller
2315,1918,Bride of Chucky (1998),Horror|Thriller
519,1919,Robocop 3 (1993),Sci-Fi|Thriller
3464,1920,Solar Crisis (1993),Sci-Fi|Thriller
718,1921,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi
2232,1922,Cube (1997),Sci-Fi|Thriller
611,1923,Hellraiser, Bloodline (1996)
3326,1924,What Planet Are You From? (2000),Comedy|Sci-Fi
950,1925,"Thin Man, The (1934)",Mystery
1950,1926,In the Heat of the Night (1967),Drama|Mystery
1627,1927,U Turn (1997),Action|Crime|Mystery
242,1928,Farinelli, il castrato (1994)
3605,1929,King Creole (1958),Drama|Musical
735,1930,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
2781,1931,"Tingler, The (1959)",Horror
382,1932,Wolf (1994),Drama|Horror
3550,1933,"Hunger, The (1983)",Horror
2787,1934,Cat's Eye (1985),Horror
2793,1935,"American Werewolf in Paris, An (1997)",Comedy|Horror
2517,1936,Christine (1983),Horror
2120,1937,Needful Things (1993),Drama|Horror
2328,1938,Vampires (1998),Horror
177,1939,Lord of Illusions (1995),Horror
1342,1940,Candyman (1992),Horror
188,1941,"Prophecy, The (1995)",Horror
3918,1942,Hellbound, Hellraiser II (1988)
3919,1943,Hellraiser III, Hell on Earth (1992)
126,1944,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy
1848,1945,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy
2162,1946,NeverEnding Story II," The Next Chapter, The (1990)"
3393,1947,Date with an Angel (1987),Comedy|Fantasy
3092,1948,Chushingura (1962),Drama
3307,1949,City Lights (1931),Comedy|Drama|Romance
1280,1950,Raise the Red Lantern (1991),Drama
1913,1951,Picnic at Hanging Rock (1975),Drama|Mystery
1305,1952,"Paris, Texas (1984)",Drama
456,1953,Fresh (1994),Drama
2750,1954,Radio Days (1987),Comedy|Drama
326,1955,To Live (Huozhe) (1994),Drama
322,1956,Swimming with Sharks (1995),Comedy|Drama
290,1957,Once Were Warriors (1994),Crime|Drama
3078,1958,Liberty Heights (1999),Drama
3747,1959,Jesus' Son (1999),Drama
307,1960,Three Colors, Blue (1993)
766,1961,I Shot Andy Warhol (1996),Drama
3067,1962,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
1211,1963,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance
2114,1964,"Outsiders, The (1983)",Drama
281,1965,Nobody's Fool (1994),Drama
3571,1966,Time Code (2000),Drama
1051,1967,Trees Lounge (1996),Drama
448,1968,Fearless (1993),Drama
571,1969,"Wedding Gift, The (1994)",Drama
341,1970,Double Happiness (1994),Drama
617,1971,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama
1365,1972,Ridicule (1996),Drama
2112,1973,Grand Canyon (1991),Crime|Drama
358,1974,Higher Learning (1995),Drama
2165,1975,Your Friends and Neighbors (1998),Drama
1611,1976,My Own Private Idaho (1991),Drama
365,1977,Little Buddha (1993),Drama
522,1978,Romper Stomper (1992),Action|Drama
580,1979,Princess Caraboo (1994),Drama
1190,1980,Tie Me Up! Tie Me Down! (1990),Drama
1816,1981,Two Girls and a Guy (1997),Comedy|Drama
3620,1982,"Myth of Fingerprints, The (1997)",Comedy|Drama
1177,1983,Enchanted April (1991),Drama
259,1984,Kiss of Death (1995),Crime|Drama|Thriller
1173,1985,"Cook the Thief His Wife & Her Lover, The (1989)",Drama
1290,1986,Some Kind of Wonderful (1987),Drama|Romance
3478,1987,"Bamba, La (1987)",Drama
148,1988,"Awfully Big Adventure, An (1995)",Drama
268,1989,Little Odessa (1994),Drama
309,1990,"Red Firecracker, Green Firecracker (1994)",Drama
893,1991,Mother Night (1996),Drama
55,1992,Georgia (1995),Drama
2264,1993,We're No Angels (1989),Drama
1522,1994,Ripe (1996),Drama
193,1995,Showgirls (1995),Drama
1417,1996,"Portrait of a Lady, The (1996)",Drama
184,1997,Nadja (1994),Drama
1726,1998,"Postman, The (1997)",Drama
1609,1999,187 (1997),Drama
3437,2000,Cool as Ice (1991),Drama
3217,2001,"Star Is Born, A (1937)",Drama
3049,2002,How I Won the War (1967),Comedy|War
2788,2003,And Now for Something Completely Different (1971),Comedy
3672,2004,Benji (1974),Adventure|Children's
2786,2005,Haunted Honeymoon (1986),Comedy
2310,2006,"Mighty, The (1998)",Drama
3794,2007,Chuck & Buck (2000),Comedy|Drama
3820,2008,Thomas and the Magic Railroad (2000),Children's
3797,2009,"In Crowd, The (2000)",Thriller
1228,2010,Raging Bull (1980),Drama
3694,2011,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
3328,2012,Ghost Dog, The Way of the Samurai (1999)
2365,2013,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
1311,2014,Santa with Muscles (1996),Comedy
2744,2015,Otello (1986),Drama
2184,2016,"Trouble with Harry, The (1955)",Mystery|Thriller
392,2017,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's
695,2018,True Crime (1995),Mystery|Thriller
2057,2019,"Incredible Journey, The (1963)",Adventure|Children's
2891,2020,"Happy, Texas (1999)",Comedy
2364,2021,Godzilla (Gojira) (1984),Action|Sci-Fi
3923,2022,Return of the Fly (1959),Horror|Sci-Fi
2615,2023,My Science Project (1985),Adventure|Sci-Fi
3024,2024,Piranha (1978),Horror|Sci-Fi
1862,2025,Species II (1998),Horror|Sci-Fi
3663,2026,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3664,2027,Puppet Master 5, The Final Chapter (1994)
3816,2028,"Official Story, The (La Historia Oficial) (1985)",Drama
3134,2029,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
3808,2030,Two Women (La Ciociara) (1961),Drama|War
615,2031,Bread and Chocolate (Pane e cioccolata) (1973),Drama
3742,2032,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
3811,2033,Breaker Morant (1980),Drama|War
978,2034,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
3089,2035,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
3201,2036,Five Easy Pieces (1970),Drama
3350,2037,"Raisin in the Sun, A (1961)",Drama
3910,2038,Dancer in the Dark (2000),Drama|Musical
2147,2039,"Clan of the Cave Bear, The (1986)",Drama
314,2040,"Secret of Roan Inish, The (1994)",Drama
2670,2041,"Run Silent, Run Deep (1958)",War
3185,2042,Snow Falling on Cedars (1999),Drama
3414,2043,Love Is a Many-Splendored Thing (1955),Romance
3545,2044,Cabaret (1972),Musical|War
1951,2045,Oliver! (1968),Musical
3224,2046,Woman in the Dunes (Suna no onna) (1964),Drama
3655,2047,Blow-Out (La Grande Bouffe) (1973),Drama
1066,2048,Shall We Dance? (1937),Comedy|Musical|Romance
959,2049,Of Human Bondage (1934),Drama
1935,2050,How Green Was My Valley (1941),Drama
1241,2051,Braindead (1992),Comedy|Horror
1421,2052,Grateful Dead (1995),Documentary
1731,2053,Mr. Magoo (1997),Comedy
113,2054,Before and After (1996),Drama|Mystery
2583,2055,Cookie's Fortune (1999),Mystery
3316,2056,Reindeer Games (2000),Action|Thriller
3784,2057,"Kid, The (2000)",Comedy
3511,2058,Ready to Rumble (2000),Comedy
3882,2059,Bring It On (2000),Comedy
3238,2060,Eye of the Beholder (1999),Thriller
3564,2061,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
3743,2062,Boys and Girls (2000),Comedy|Romance
3190,2063,Supernova (2000),Adventure|Sci-Fi
3908,2064,Urban Legends, Final Cut (2000)
3317,2065,Wonder Boys (2000),Comedy|Drama
82,2066,Antonia's Line (Antonia) (1995),Drama
2341,2067,Dancing at Lughnasa (1998),Drama
2435,2068,Hurlyburly (1998),Drama
1450,2069,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War
1401,2070,Ghosts of Mississippi (1996),Drama
1050,2071,Looking for Richard (1996),Documentary|Drama
3518,2072,"End of Violence, The (1997)",Drama|Thriller
78,2073,"Crossing Guard, The (1995)",Drama
848,2074,"Spitfire Grill, The (1996)",Drama
254,2075,Jefferson in Paris (1995),Drama
3103,2076,Stanley & Iris (1990),Drama|Romance
1432,2077,Metro (1997),Action
451,2078,Flesh and Bone (1993),Drama|Mystery|Romance
806,2079,American Buffalo (1996),Drama
1366,2080,"Crucible, The (1996)",Drama
1477,2081,Love Jones (1997),Romance
630,2082,Carried Away (1996),Drama|Romance
1629,2083,"MatchMaker, The (1997)",Comedy|Romance
1727,2084,"Horse Whisperer, The (1998)",Drama
782,2085,"Fan, The (1996)",Thriller
132,2086,Jade (1995),Thriller
3841,2087,Air America (1990),Action|Comedy
79,2088,"Juror, The (1996)",Drama|Thriller
418,2089,Being Human (1993),Drama
1363,2090,"Preacher's Wife, The (1996)",Drama
182,2091,Moonlight and Valentino (1995),Drama|Romance
437,2092,Cops and Robbersons (1994),Comedy
640,2093,Diabolique (1996),Drama|Thriller
664,2094,Faithful (1996),Comedy
279,2095,My Family (1995),Drama
2069,2096,"Trip to Bountiful, The (1985)",Drama
3109,2097,"River, The (1984)",Drama
2290,2098,Stardust Memories (1980),Comedy|Drama
2755,2099,Light of Day (1987),Drama
1934,2100,You Can't Take It With You (1938),Comedy
974,2101,Algiers (1938),Drama|Romance
1099,2102,"Christmas Carol, A (1938)",Drama
2212,2103,"Man Who Knew Too Much, The (1934)",Thriller
929,2104,Foreign Correspondent (1940),Thriller
2940,2105,Gilda (1946),Film-Noir
3929,2106,"Bank Dick, The (1940)",Comedy
960,2107,Angel on My Shoulder (1946),Crime|Drama
1938,2108,"Lost Weekend, The (1945)",Drama
956,2109,Penny Serenade (1941),Drama|Romance
225,2110,Disclosure (1994),Drama|Thriller
3613,2111,Things Change (1988),Comedy
2457,2112,Running Scared (1986),Action|Comedy
2472,2113,Tough Guys (1986),Comedy
2130,2114,Atlantic City (1980),Crime|Drama|Romance
3529,2115,"Postman Always Rings Twice, The (1981)",Crime|Thriller
3724,2116,Coming Home (1978),Drama|War
2819,2117,Three Days of the Condor (1975),Thriller
3738,2118,"Sugarland Express, The (1974)",Drama
1082,2119,"Candidate, The (1972)",Drama
1161,2120,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama
3015,2121,Coma (1978),Thriller
3729,2122,Shaft (1971),Action|Crime
3430,2123,Death Wish (1974),Action|Drama
2177,2124,Family Plot (1976),Comedy|Thriller
3789,2125,"Pawnbroker, The (1965)",Drama
3330,2126,Splendor in the Grass (1961),Drama
1209,2127,Once Upon a Time in the West (1969),Western
2729,2128,Lolita (1962),Drama
2820,2129,Hamlet (1964),Drama
2079,2130,Kidnapped (1960),Children's|Drama
3602,2131,G. I. Blues (1960),Musical
2939,2132,Niagara (1953),Drama|Thriller
2505,2133,8MM (1999),Thriller
1707,2134,Home Alone 3 (1997),Children's|Comedy
2678,2135,Desert Blue (1999),Drama
3115,2136,Flawless (1999),Drama
2672,2137,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
2596,2138,SLC Punk! (1998),Comedy|Drama
166,2139,"Doom Generation, The (1995)",Comedy|Drama
3007,2140,American Movie (1999),Documentary
2913,2141,"Mating Habits of the Earthbound Human, The (1998)",Comedy
1416,2142,Evita (1996),Drama|Musical
2803,2143,"Pelican Brief, The (1993)",Thriller
9,2144,Sudden Death (1995),Action
637,2145,Sgt. Bilko (1996),Comedy
1919,2146,Madeline (1998),Children's|Comedy
973,2147,Meet John Doe (1941),Drama
2929,2148,Reds (1981),Drama
1939,2149,"Best Years of Our Lives, The (1946)",Drama|War
1926,2150,"Broadway Melody, The (1929)",Musical
3112,2151,'Night Mother (1986),Drama
3069,2152,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
2690,2153,"Ideal Husband, An (1999)",Comedy
1904,2154,Henry Fool (1997),Comedy|Drama
